movie_id,title,director,release_date,duration
438,Red Snow,Marie Clements,6/17/2021,96
439,Silver Linings Playbook,David O. Russell,6/17/2021,122
440,A Man For The Week End,Achille Brice,6/16/2021,95
441,Biking Borders,Max Jabs,6/16/2021,89
442,Lowriders,Ricardo de Montreuil,6/16/2021,98
443,Security,Peter Chelsom,6/16/2021,119
444,Silver Skates,Michael Lockshin,6/16/2021,138
445,FTA,Francine Parker,6/15/2021,104
446,Life of Crime,Daniel Schechter,6/15/2021,101
447,Rogue Warfare: Death of a Nation,Mike Gunther,6/15/2021,99
448,Sir! No Sir!,David Zeiger,6/15/2021,84
449,The Reason I Jump,Jerry Rothwell,6/15/2021,82
450,Picture a Scientist,"Ian Cheney, Sharon Shattuck",6/13/2021,97
451,The Devil Below,Bradley Parker,6/13/2021,89
452,Sarbath,Prabhakaran,6/11/2021,113
453,Skater Girl,Manjari Makijany,6/11/2021,110
454,Wish Dragon,Chris Appelhans,6/11/2021,102
455,A Haunted House 2,Michael Tiddes,6/10/2021,86
456,Blind Intersections,Lara Saba,6/10/2021,91
457,Camellia Sisters,"Bao Nhan, Namcito",6/10/2021,117
458,Copenhagen,Mark Raso,6/10/2021,99
459,Until Midnight,Tariq Alkazim,6/10/2021,77
460,Awake,Mark Raso,6/9/2021,97
461,Confusion Na Wa,Kenneth Gyang,6/9/2021,106
462,Tragic Jungle,Yulene Olaizola,6/9/2021,97
463,Vampire Academy,Mark Waters,6/7/2021,104
464,A Private War,Matthew Heineman,6/5/2021,110
465,Small Chops,Robert Peters,6/5/2021,98
466,Breaking Boundaries: The Science Of Our Planet,Jonathan Clay,6/4/2021,74
467,Fireplace 4K: Classic Crackling Fireplace from Fireplace for Your Home,George Ford,6/4/2021,60
468,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home,George Ford,6/4/2021,60
469,Sweet & Sour,Lee Kae-byeok,6/4/2021,103
470,Trippin' with the Kandasamys,Jayan Moodley,6/4/2021,94
471,Xtreme,Daniel Benmayor,6/4/2021,112
472,Alan Saldaña: Locked Up,Alex Díaz,6/3/2021,49
473,Dancing Queens,Helena Bergström,6/3/2021,111
474,From Stress to Happiness,"Alejandro De Grazia, Juan Stadler",6/3/2021,58
475,Myriam Fares: The Journey,Myriam Fares,6/3/2021,72
476,The Girl and the Gun,Rae Red,6/3/2021,78
477,2 Hearts,Lance Hool,6/2/2021,101
478,A Perfect Ending,Nicole Conn,6/2/2021,110
479,American Outlaws,Les Mayfield,6/2/2021,94
480,And Then Came Lola,"Ellen Seidler, Megan Siler",6/2/2021,70
481,Battlefield Earth,Roger Christian,6/2/2021,118
482,Black Holes | The Edge of All We Know,Peter Galison,6/2/2021,99
483,Bliss,Lance Young,6/2/2021,103
484,Carnaval,Leandro Neri,6/2/2021,95
485,Cloudburst,Thom Fitzgerald,6/2/2021,93
486,Company of Heroes,Don Michael Paul,6/2/2021,101
487,Cradle 2 the Grave,Andrzej Bartkowiak,6/2/2021,101
488,Domestic Disturbance,Harold Becker,6/2/2021,89
489,Dream/Killer,Andrew Jenks,6/2/2021,109
490,Felon,Ric Roman Waugh,6/2/2021,104
491,Flipped,Rob Reiner,6/2/2021,90
492,Fools Rush In,Andy Tennant,6/2/2021,109
493,Gold Statue,Tade Ogidan,6/2/2021,145
494,Hostel: Part III,Scott Spiegel,6/2/2021,88
495,I Am Sam,Jessie Nelson,6/2/2021,132
496,Love Jones,Theodore Witcher,6/2/2021,109
497,Million Dollar Baby,Clint Eastwood,6/2/2021,133
498,Mosquita y Mari,Aurora Guerrero,6/2/2021,85
499,Never Back Down 2: The Beatdown,Michael Jai White,6/2/2021,104
500,Ninja Assassin,James McTeigue,6/2/2021,99
501,Population 436,Michelle MacLaren,6/2/2021,93
502,Seven Souls in the Skull Castle: Season Moon Jogen,Hidenori Inoue,6/2/2021,204
503,Seven Souls in the Skull Castle: Season Moon Kagen,Hidenori Inoue,6/2/2021,212
504,Sniper: Legacy,Don Michael Paul,6/2/2021,98
505,Starsky & Hutch,Todd Phillips,6/2/2021,101
506,Streets of Fire,Walter Hill,6/2/2021,94
507,Super Monsters: Once Upon a Rhyme,Steve Ball,6/2/2021,25
508,Swordfish,Dominic Sena,6/2/2021,99
509,The Four Seasons,Alan Alda,6/2/2021,108
510,The Girl King,Mika Kaurismäki,6/2/2021,106
511,The Interpreter,Sydney Pollack,6/2/2021,128
512,The Meddler,Lorene Scafaria,6/2/2021,104
513,The Mirror Has Two Faces,Barbra Streisand,6/2/2021,127
514,The Outlaw Josey Wales,Clint Eastwood,6/2/2021,136
515,The Wedding Guest,Michael Winterbottom,6/2/2021,97
516,The Wind,Emma Tammi,6/2/2021,88
517,Then Came You,Peter Hutchings,6/2/2021,97
518,Welcome Home,George Ratliff,6/2/2021,97
519,Bo Burnham: Inside,Bo Burnham,5/30/2021,88
520,One Lagos Night,Ekene Som Mekwunye,5/29/2021,103
521,Collateral Beauty,David Frankel,5/28/2021,97
522,Dog Gone Trouble,Kevin Johnson,5/28/2021,88
523,Blue Miracle,Julio Quintana,5/27/2021,97
524,Ghost Lab,Paween Purijitpanya,5/27/2021,118
525,Soy Rada: Serendipity,Pablo Faro,5/27/2021,70
526,The Day I lost My Shadow,Soudade Kaadan,5/27/2021,91
527,Baggio: The Divine Ponytail,Letizia Lamartire,5/26/2021,92
528,Gatao - The Last Stray,Ray Jiang,5/26/2021,120
529,Nail Bomber: Manhunt,Daniel Vernon,5/26/2021,73
530,A Place in the Stars,Steve Gukas,5/25/2021,110
531,Home,Tim Johnson,5/25/2021,94
532,99 Songs,Vishwesh Krishnamoorthy,5/21/2021,131
533,Army of the Dead,Zack Snyder,5/21/2021,148
534,Strain,Uduak-Obong Patrick,5/21/2021,107
535,678,Mohamed Diab,5/20/2021,99
536,Asmaa,Amr Salama,5/20/2021,92
537,Hating Peter Tatchell,Christopher Amos,5/20/2021,91
538,Little Singham Future mein Satakli,Prakash Satam,5/20/2021,47
539,Spy Kids: All the Time in the World,Robert Rodriguez,5/20/2021,88
540,Taxi No. 9211,Milan Luthria,5/20/2021,116
541,Sabotage,David Ayer,5/19/2021,109
542,Small Town Crime,"Eshom Nelms, Ian Nelms",5/19/2021,92
543,The Last Days,James Moll,5/19/2021,87
544,Amy Tan: Unintended Memoir,James Redford,5/18/2021,101
545,Sardar Ka Grandson,Kaashvie Nair,5/18/2021,140
546,Sleight,J.D. Dillard,5/16/2021,89
547,Ahaan,Nikhil Pherwani,5/15/2021,81
548,Love or Money,Mae Czarina Cruz,5/15/2021,116
549,Cinema Bandi,Praveen Kandregula,5/14/2021,99
550,Ferry,Cecilia Verheyden,5/14/2021,107
551,I Am All Girls,Donovan Marsh,5/14/2021,107
552,Jungle Beat: The Movie,Brent Dawes,5/14/2021,90
553,Table Manners,Leli Maki,5/14/2021,104
554,The Strange House,Daniel Prochaska,5/14/2021,100
555,The Woman in the Window,Joe Wright,5/14/2021,102
556,Layer Cake,Matthew Vaughn,5/13/2021,105
557,Tottaa Pataaka Item Maal,Aditya Kripalani,5/13/2021,107
558,Wave of Cinema: Filosofi Kopi,Adriano Rudiman,5/13/2021,64
559,Dance of the Forty One,David Pablos,5/12/2021,99
560,Oxygen,Alexandre Aja,5/12/2021,102
561,Dear Affy,Samuel Olatunji,5/11/2021,126
562,Illegal Woman,Ramon Térmens,5/11/2021,119
563,Deadly Switch,Svetlana Cvetko,5/10/2021,86
564,Nayattu,Martin Prakkat,5/9/2021,122
565,Sleepless,Baran bo Odar,5/8/2021,95
566,Super Me,Zhang Chong,5/8/2021,104
567,Have You Ever Seen Fireflies? - Theatre Play,Yılmaz Erdoğan,5/7/2021,118
568,In Our Mothers' Gardens,Shantrelle P. Lewis,5/7/2021,85
569,Milestone,Ivan Ayr,5/7/2021,98
570,Monster,Anthony Mandler,5/7/2021,99
571,Time to Dance,Stanley Menino D'Costa,5/7/2021,107
572,Unrest,Jennifer Brea,5/7/2021,97
573,And Tomorrow the Entire World,Julia von Heinz,5/6/2021,112
574,Dead Man Down,Niels Arden Oplev,5/6/2021,118
575,Framing John DeLorean,"Don Argott, Sheena M. Joyce",5/5/2021,109
576,The Clovehitch Killer,Duncan Skiles,5/4/2021,109
577,Aliens Stole My Body,Sean McNamara,5/1/2021,88
578,Au coeur des gangs,Vondie Curtis-Hall,5/1/2021,97
579,Best of the Best,Robert Radler,5/1/2021,97
580,Dead Again in Tombstone,Roel Reiné,5/1/2021,99
581,Due Date,Todd Phillips,5/1/2021,95
582,Fun with Dick & Jane,Dean Parisot,5/1/2021,91
583,Green Zone,Paul Greengrass,5/1/2021,115
584,Hachi: A Dog's Tale,Lasse Hallström,5/1/2021,93
585,JT LeRoy,Justin Kelly,5/1/2021,109
586,Madagascar 3: Europe's Most Wanted,"Eric Darnell, Tom McGrath, Conrad Vernon",5/1/2021,96
587,Motu Patlu in Dragon's World,Suhas Kadav,5/1/2021,78
588,Motu Patlu in the Game of Zones,Suhas Kadav,5/1/2021,87
589,Motu Patlu in Wonderland,Suhas Kadav,5/1/2021,76
590,Motu Patlu: Deep Sea Adventure,Suhas Kadav,5/1/2021,76
591,Motu Patlu: Mission Moon,Suhas Kadav,5/1/2021,71
592,Mystic River,Clint Eastwood,5/1/2021,138
593,Never Back Down,Jeff Wadlow,5/1/2021,113
594,S.M.A.R.T Chase,Charles Martin,5/1/2021,94
595,Sitting in Limbo,Stella Corradi,5/1/2021,89
596,Stargate,Roland Emmerich,5/1/2021,121
597,State of Play,Kevin Macdonald,5/1/2021,127
598,Swiped,Ann Deborah Fishman,5/1/2021,94
599,The Darkest Hour,Chris Gorak,5/1/2021,89
600,The Lovely Bones,Peter Jackson,5/1/2021,136
601,The Sweetest Thing,Roger Kumble,5/1/2021,89
602,The Whole Nine Yards,Jonathan Lynn,5/1/2021,99
603,The Whole Truth,Courtney Hunt,5/1/2021,93
604,The Yeti Adventures,"Pierre Greco, Nancy Florence Savard",5/1/2021,85
605,Under Siege,Andrew Davis,5/1/2021,102
606,Zack and Miri Make a Porno,Kevin Smith,5/1/2021,101
607,Seven,Tosin Igho,4/30/2021,113
608,The Disciple,Chaitanya Tamhane,4/30/2021,128
609,The Mitchells vs. The Machines,"Mike Rianda, Jeff Rowe",4/30/2021,114
610,The Strangers: Prey at Night,Johannes Roberts,4/30/2021,85
611,Things Heard & Seen,"Robert Pulcini, Shari Springer Berman",4/29/2021,121
612,Get the Grift,Pedro Antonio,4/28/2021,95
613,August: Osage County,John Wells,4/27/2021,121
614,Battle: Los Angeles,Jonathan Liebesman,4/27/2021,116
615,Between Worlds,Maria Pulera,4/27/2021,91
616,One,Santhosh Viswanath,4/27/2021,149
617,Ram Prasad Ki Tehrvi,Seema Pahwa,4/24/2021,113
618,Among Family,Ozan Açıktan,4/23/2021,127
619,Dedemin Fisi,Meltem Bozoflu,4/23/2021,101
620,Deliha,Hakan Algül,4/23/2021,102
621,Düğün Dernek,"Selçuk Aydemir, Birkan Pusa",4/23/2021,102
622,Dügün Dernek 2: Sünnet,Selçuk Aydemir,4/23/2021,107
623,G.O.R.A,Ömer Faruk Sorak,4/23/2021,123
624,Hayat Öpücügü,Şenol Sönmez,4/23/2021,98
625,Heroes: Silence and Rock & Roll,Alexis Morante,4/23/2021,95
626,Kara Bela,Burak Aksak,4/23/2021,101
627,Kocan Kadar Konus,Kıvanç Baruönü,4/23/2021,104
628,Kocan Kadar Konus 2: Dirilis,Kıvanç Baruönü,4/23/2021,104
629,Legal Hash,Rindala Kodeih,4/23/2021,103
630,My Travel Buddy,Bedran Güzel,4/23/2021,111
631,Niyazi Gül Dörtnala,Hakan Algül,4/23/2021,102
632,One Like It,Marwan Nabil,4/23/2021,15
633,Perfume Imaginary Museum “Time Warp”,"MIKIKO, Daito Manabe",4/23/2021,54
634,This Lady Called Life,Kayode Kasum,4/23/2021,120
635,Vizontele,"Yılmaz Erdoğan, Ömer Faruk Sorak",4/23/2021,106
636,HOMUNCULUS,Takashi Shimizu,4/22/2021,116
637,Stowaway,Joe Penna,4/22/2021,116
638,Wild Dog,Ahishor Solomon,4/22/2021,126
639,Oloibiri,Curtis Graham,4/21/2021,86
640,Tell Me When,Gerardo Gatica,4/21/2021,97
641,Motu Patlu Dino Invasion,Suhas Kadav,4/20/2021,80
642,Motu Patlu in Octupus World,Suhas Kadav,4/20/2021,81
643,Motu Patlu VS Robo Kids,Suhas Kadav,4/20/2021,84
644,Rudra: Secret of the Black Moon,"Akshay Sanjeev Chavan, Sumit Das",4/20/2021,87
645,Miss Sloane,John Madden,4/19/2021,132
646,American Me,Edward James Olmos,4/17/2021,126
647,Delhi Belly,Abhinay Deo,4/17/2021,101
648,Dhobi Ghat (Mumbai Diaries),Kiran Rao,4/17/2021,102
649,Jaane Tu... Ya Jaane Na,Abbas Tyrewala,4/17/2021,147
650,Lagaan,Ashutosh Gowariker,4/17/2021,224
651,Madness in the Desert,Satyajit Bhatkal,4/17/2021,141
652,Peepli Live,"Anusha Rizvi, Mahmood Farooqui",4/17/2021,109
653,Taare Zameen Par,Aamir Khan,4/17/2021,162
654,Ajeeb Daastaans,"Shashank Khaitan, Raj Mehta, Neeraj Ghaywan, Kayoze Irani",4/16/2021,142
655,Arlo the Alligator Boy,Ryan Crego,4/16/2021,93
656,Barbie & Chelsea: The Lost Birthday,Cassi Simonds,4/16/2021,60
657,Crimson Peak,Guillermo del Toro,4/16/2021,119
658,Doctor Bello,Tony Abulu,4/16/2021,96
659,Four Sisters Before the Wedding,Mae Czarina Cruz,4/16/2021,116
660,Into the Beat,Stefan Westerwelle,4/16/2021,102
661,Rush,Ron Howard,4/16/2021,123
662,Synchronic,"Justin Benson, Aaron Moorhead",4/16/2021,102
663,The Zookeeper's Wife,Niki Caro,4/16/2021,127
664,Time Trap,"Mark Dennis, Ben Foster",4/16/2021,88
665,Tuesdays & Fridays,Taranveer Singh,4/16/2021,106
666,Dark City Beneath the Beat,TT The Artist,4/15/2021,65
667,GANTZ:O,"Keiichi Sato, Yasushi Kawamura",4/15/2021,96
668,Only Mine,Michael Civille,4/15/2021,88
669,Ride or Die,Ryuichi Hiroki,4/15/2021,143
670,The Master,Paul Thomas Anderson,4/15/2021,137
671,Time Is Illmatic,One9,4/15/2021,75
672,Wave of Cinema: One Day We'll Talk About Today,Adriano Rudiman,4/15/2021,71
673,Zoot Suit,Luis Valdez,4/15/2021,103
674,The Soul,Cheng Wei-hao,4/14/2021,130
675,Uppena,Buchi Babu Sana,4/14/2021,145
676,Why Did You Kill Me?,Fredrick Munk,4/14/2021,84
677,Motu Patlu in Hong Kong: Kung Fu Kings 3,Suhas Kadav,4/13/2021,84
678,Motu Patlu in the City of Gold,Suhas Kadav,4/13/2021,77
679,Motu Patlu Kung Fu Kings 4 The Challenge of Kung Fu Brothers,Suhas Kadav,4/13/2021,86
680,Motu Patlu the Superheroes – Super Villains from Mars,Suhas Kadav,4/13/2021,79
681,Shiva VS Autobots,Suhas Kadav,4/13/2021,80
682,Shiva: Journey to Plunotaria,Suhas Kadav,4/13/2021,81
683,Shiva: The Secret World Of Vedas City,Suhas Kadav,4/13/2021,78
684,New Gods: Nezha Reborn,Zhao Ji,4/12/2021,118
685,The Stand-In,Jamie Babbit,4/10/2021,102
686,Night in Paradise,Park Hoon-jung,4/9/2021,132
687,Ojukokoro: Greed,Dare Olaitan,4/9/2021,108
688,Roohi,Hardik Mehta,4/9/2021,133
689,Thunder Force,Ben Falcone,4/9/2021,107
690,Two Distant Strangers,"Travon Free, Martin Desmond Roe",4/9/2021,32
691,Story of Kale: When Someone's in Love,Angga Dwimas Sasongko,4/8/2021,78
692,The Last Kids on Earth: Happy Apocalypse to You,Steve Rolston,4/6/2021,92
693,Coded Bias,Shalini Kantayya,4/5/2021,86
694,Mandela,Madonne Ashwin,4/5/2021,140
695,The Fisherman's Diary,Enah Johnscott,4/4/2021,143
696,What Lies Below,Braden R. Duemmler,4/4/2021,88
697,Escape from Planet Earth,Cal Brunker,4/3/2021,89
698,Accepted,Steve Pink,4/2/2021,93
699,Air Strike,Xiao Feng,4/2/2021,97
700,An American Girl: McKenna Shoots for the Stars,Vince Marcello,4/2/2021,94
701,Concrete Cowboy,Ricky Staub,4/2/2021,112
702,Cross: Rise of the Villains,"Patrick Durham, Paul G. Volk",4/2/2021,100
703,God Calling,BB Sasore,4/2/2021,120
704,Irul,Naseef Yusuf Izuddin,4/2/2021,91
705,Just Say Yes,"Appie Boudellah, Aram van de Rest",4/2/2021,98
706,Madame Claude,Sylvie Verheyde,4/2/2021,113
707,Wild Child,Nick Moore,4/2/2021,98
708,Woody Woodpecker,Alex Zamm,4/2/2021,91
709,2012,Roland Emmerich,4/1/2021,158
710,3 Idiots,Rajkumar Hirani,4/1/2021,164
711,Ferrari Ki Sawaari,Rajesh Mapuskar,4/1/2021,133
712,Ibrahim a Fate to Define,Lina Al Abed,4/1/2021,75
713,Insidious,James Wan,4/1/2021,103
714,Into the Grizzly Maze,David Hackl,4/1/2021,90
715,Kingsglaive: Final Fantasy XV,Takeshi Nozue,4/1/2021,116
716,Legally Blonde,Robert Luketic,4/1/2021,96
717,Madam Chief Minister,Subhash Kapoor,4/1/2021,121
718,Maximum Risk,Ringo Lam,4/1/2021,101
719,My Fair Lady,George Cukor,4/1/2021,173
720,S.W.A.T.: Under Siege,Tony Giglio,4/1/2021,89
721,Seven Souls in the Skull Castle: Season Bird,Hidenori Inoue,4/1/2021,182
722,Seven Souls in the Skull Castle: Season Flower,Hidenori Inoue,4/1/2021,181
723,Seven Souls in the Skull Castle: Season Wind,Hidenori Inoue,4/1/2021,185
724,Sniper: Ghost Shooter,Don Michael Paul,4/1/2021,99
725,Starship Troopers: Traitor of Mars,"Shinji Aramaki, Masaru Matsumoto",4/1/2021,88
726,Takers,John Luessenhop,4/1/2021,107
727,Tersanjung the Movie,"Hanung Bramantyo, Pandu Adjisurya",4/1/2021,114
728,The Knight and the Princess,Bashir El Deek,4/1/2021,96
729,The Pianist,Roman Polański,4/1/2021,149
730,The Stepfather,Nelson McCormick,4/1/2021,102
731,Universal Soldier: The Return,Mic Rodgers,4/1/2021,83
732,Wazir,Bejoy Nambiar,4/1/2021,98
733,White Boy,Shawn Rech,4/1/2021,83
734,Yes Man,Peyton Reed,4/1/2021,104
735,At Eternity's Gate,Julian Schnabel,3/31/2021,111
736,Not a Game,Jose Gomez,3/31/2021,98
737,7 Yards: The Chris Norton Story,Jonathon Link,3/30/2021,93
738,Octonauts & the Ring of Fire,Blair Simmons,3/30/2021,73
739,Mandela: Long Walk to Freedom,Justin Chadwick,3/29/2021,141
740,Lawless,John Hillcoat,3/28/2021,116
741,Marked,Nadine Ibrahim,3/28/2021,21
742,A Week Away,Roman White,3/26/2021,98
743,Black Is Beltza,Fermín Muguruza,3/26/2021,87
744,Croupier,Mike Hodges,3/26/2021,95
745,Keeping the Bees,Eylem Kaftan,3/26/2021,93
746,Ni de coña,Fernando Ayllón,3/26/2021,97
747,Pagglait,Umesh Bist,3/26/2021,114
748,Caught by a Wave,Massimiliano Camaiti,3/25/2021,100
749,Secret Magic Control Agency,Aleksey Tsitsilin,3/25/2021,105
750,Seaspiracy,Ali Tabrizi,3/24/2021,90
751,Loyiso Gola: Unlearning,Kagiso Lediga,3/23/2021,60
752,Philomena,Stephen Frears,3/22/2021,98
753,Any Crybabies Around?,Takuma Sato,3/20/2021,108
754,Hospital,Brody Chu,3/20/2021,90
755,Jiu Jitsu,Dimitri Logothetis,3/20/2021,102
756,Reframe THEATER EXPERIENCE with you,Taketoshi Sado,3/19/2021,84
757,The Yin Yang Master,Li Weiran,3/19/2021,120
758,Who's the Boss,Chinaza Onuzo,3/19/2021,106
759,Deadly Illusions,Anna Elizabeth James,3/18/2021,115
760,Get the Goat,Vitor Brandt,3/18/2021,98
761,Nate Bargatze: The Greatest Average American,Troy Miller,3/18/2021,60
762,Skylines,Liam O'Donnell,3/18/2021,113
763,The Fluffy Movie,"Manny Rodriguez, Jay Lavender",3/18/2021,101
764,The Present,Farah Nabulsi,3/18/2021,24
765,Wave of Cinema: 90's Generation,Adriano Rudiman,3/18/2021,51
766,Catch.er,Walter Taylaur,3/17/2021,80
767,Operation Varsity Blues: The College Admissions Scandal,Chris Smith,3/17/2021,100
768,Get on Up,Tate Taylor,3/16/2021,139
769,RebellComedy: Straight Outta the Zoo,Ladislaus Kiraly,3/16/2021,74
770,Savages,Oliver Stone,3/16/2021,131
771,C/O Kaadhal,Hemambar Jasti,3/15/2021,131
772,The BFG,Steven Spielberg,3/15/2021,118
773,The Last Blockbuster,Taylor Morden,3/15/2021,87
774,Audrey,Helena Coan,3/14/2021,101
775,Çarsi Pazar,Muharrem Gülmez,3/12/2021,97
776,Just In Time,Dolapo Adeleke,3/12/2021,92
777,Mucize,Mahsun Kırmızıgül,3/12/2021,136
778,Paper Lives,Can Ulkay,3/12/2021,97
779,Quiet,Luis Alejandro Pérez,3/12/2021,103
780,Romantik Komedi,Ketche,3/12/2021,110
781,Romantik Komedi 2: Bekarlığa Veda,Erol Özlevi,3/12/2021,105
782,YES DAY,Miguel Arteta,3/12/2021,90
783,You're Everything To Me,Tolga Örnek,3/12/2021,107
784,Coven of Sisters,Pablo Agüero,3/11/2021,92
785,Generasi 90an: Melankolia,Mohammad Irfan Ramly,3/11/2021,94
786,The Block Island Sound,"Kevin McManus, Matthew McManus",3/11/2021,99
787,Bombay Rose,Gitanjali Rao,3/8/2021,97
788,Aelay,Halitha Shameem,3/5/2021,151
789,Dogwashers,Carlos Moreno,3/5/2021,108
790,Fate of Alakada,Kayode Kasum,3/5/2021,113
791,Sentinelle,Julien Leclercq,3/5/2021,81
792,Mariposa,Fajar Bustomi,3/4/2021,116
793,Parker,Taylor Hackford,3/4/2021,119
794,Safe Haven,Lasse Hallström,3/4/2021,116
795,Moxie,Amy Poehler,3/3/2021,112
796,Black or White,Mike Binder,3/2/2021,121
797,Indoo Ki Jawani,Abir Sengupta,3/2/2021,115
798,Banyuki,Hidenori Inoue,3/1/2021,182
799,Biggie: I Got a Story to Tell,Emmett Malloy,3/1/2021,98
800,Blanche Gardin: The All-Nighter,"Xavier Maingon, Marc-Antoine Hélard",3/1/2021,96
801,Connected,Milton Kremer,3/1/2021,42
802,Dances with Wolves,Kevin Costner,3/1/2021,181
803,How to Be Really Bad,Marco Petry,3/1/2021,100
804,LEGO Marvel Spider-Man: Vexed by Venom,"Andrew Duncan, Ken Cunningham",3/1/2021,22
805,Rain Man,Barry Levinson,3/1/2021,134
806,Seven Souls in the Skull Castle 2011,Hidenori Inoue,3/1/2021,177
807,Tenacious D in The Pick of Destiny,Liam Lynch,3/1/2021,94
808,Bigfoot Family,"Jérémie Degruson, Ben Stassen",2/26/2021,88
809,Captain Fantastic,Matt Ross,2/26/2021,119
810,Crazy About Her,Dani de la Orden,2/26/2021,107
811,Fuga,Pablo Larraín,2/26/2021,112
812,No Escape,John Erick Dowdle,2/26/2021,103
813,Our Idiot Brother,Jesse Peretz,2/26/2021,90
814,The Girl on the Train,Ribhu Dasgupta,2/26/2021,120
815,Tony Manero,Pablo Larraín,2/26/2021,97
816,Who Am I,Baran bo Odar,2/26/2021,102
817,Geez & Ann,Rizki Balki,2/25/2021,106
818,"Blue, Painful, Fragile",Shunsuke Kariyama,2/24/2021,119
819,M8 - When Death Rescues Life,Jeferson De,2/24/2021,84
820,Brian Regan: On the Rocks,Troy Miller,2/23/2021,58
821,Made You Look: A True Story About Fake Art,Barry Avrich,2/23/2021,90
822,Pelé,"David Tryhorn, Ben Nicholas",2/23/2021,109
823,Red,Tirumala Kishore,2/23/2021,143
824,The Conjuring,James Wan,2/21/2021,112
825,The Conjuring 2,James Wan,2/21/2021,134
826,Classmates Minus,Huang Hsin-Yao,2/20/2021,123
827,Operation Finale,Chris Weitz,2/20/2021,123
828,Wave of Cinema: Surat dari Timur,Saron Sakina,2/20/2021,58
829,I Care a Lot,J Blakeson,2/19/2021,118
830,Love,Khalid Rahman,2/19/2021,91
831,Perú: Tesoro escondido,Luis Ara,2/19/2021,76
832,Eeb Allay Ooo!,Prateek Vats,2/18/2021,97
833,No Escape Room,Alex Merkin,2/18/2021,85
834,The Most Unknown,Ian Cheney,2/17/2021,92
835,Animals on the Loose: A You vs. Wild Movie,Ben Simms,2/16/2021,139
836,Awara Paagal Deewana,Vikram Bhatt,2/16/2021,162
837,The Resurrection of Gavin Stone,Dallas Jenkins,2/16/2021,92
838,"My Teacher, My Obsession",Damián Romay,2/15/2021,86
839,Namaste Wahala,Hamisha Daryani Ahuja,2/14/2021,107
840,Monsoon,Hong Khaou,2/13/2021,85
841,Hate by Dani Rovira,Mario Briongos,2/12/2021,83
842,Mundina Nildana,Vinay Bharadwaj,2/12/2021,104
843,To All The Boys: Always And Forever,Michael Fimognari,2/12/2021,116
844,Xico's Journey,Eric D. Cabello Díaz,2/12/2021,87
845,Growing up and other problems,Clara Martínez-Lázaro,2/11/2021,91
846,Layla Majnun,Monty Tiwa,2/11/2021,119
847,Middle of Nowhere,Ava DuVernay,2/11/2021,102
848,Red Dot,Alain Darborg,2/11/2021,86
849,Squared Love,Filip Zylber,2/11/2021,102
850,This Is the Life,Ava DuVernay,2/11/2021,98
851,The Misadventures of Hedi and Cokeman,Julien Royal,2/10/2021,99
852,The World We Make,Brian Baugh,2/10/2021,108
853,War Dogs,Todd Phillips,2/8/2021,114
854,Monster Run,Henri Wong,2/7/2021,104
855,Blanche Gardin: I talk to myself,Maïa Sandoz,2/5/2021,88
856,Doob: No Bed of Roses,Mostofa Sarwar Farooki,2/5/2021,104
857,Little Big Women,Joseph Hsu,2/5/2021,123
858,Malcolm & Marie,Sam Levinson,2/5/2021,106
859,Space Sweepers,Jo Sung-hee,2/5/2021,138
860,"Strip Down, Rise Up",Michèle Ohayon,2/5/2021,113
861,The Last Paradiso,Rocco Ricciardulli,2/5/2021,107
862,The Yin-Yang Master: Dream Of Eternity,Guo Jingming,2/5/2021,133
